,Conflict type,Vehicle order,PET,TA
5597,Merge,AV-HV,2.0,9.35968866061156
5598,Merge,AV-HV,2.0,10.90688038985961
5599,Merge,AV-HV,2.0,12.528227224703212
5600,Merge,AV-HV,2.0,13.93049390572906
5601,Merge,AV-HV,2.0,14.865423395937986
5602,Merge,AV-HV,2.0,14.933063606805483
5603,Merge,AV-HV,2.0,14.098159363611858
5604,Merge,AV-HV,2.0,12.680158601726276
5605,Merge,AV-HV,2.0,10.970201894787097
5606,Merge,AV-HV,2.0,9.289553704581317
5607,Merge,AV-HV,2.0,7.878991624543222
5608,Merge,AV-HV,2.0,6.683837917128091
5609,Merge,AV-HV,2.0,5.712602230554597
5610,Merge,AV-HV,2.0,4.962606127991105
5611,Merge,AV-HV,2.0,4.375293426810905
5612,Merge,AV-HV,2.0,3.909333840159786
5613,Merge,AV-HV,2.0,3.5367025068495264
5614,Merge,HV-AV,3.5,6.286188296233954
5615,Merge,HV-AV,3.5,6.549835385047807
5616,Merge,HV-AV,3.5,6.804181545310742
5617,Merge,HV-AV,3.5,7.13462540330138
5618,Merge,HV-AV,3.5,7.506016291269189
5619,Merge,HV-AV,3.5,7.85197475638249
5620,Merge,HV-AV,3.5,8.247602793070408
5621,Merge,HV-AV,3.5,8.736063058297063
5622,Merge,HV-AV,3.5,9.302491380122005
5623,Merge,HV-AV,3.5,9.979920481108302
5624,Merge,HV-AV,3.5,10.795899235526493
5625,Merge,HV-AV,3.5,11.746349860193032
5626,Merge,HV-AV,3.5,12.915651537770337
5627,Merge,HV-AV,3.5,14.354881827719577
5628,Merge,HV-AV,3.5,16.161664662154497
5629,Merge,HV-AV,3.5,18.460973085093766
5651,Merge,HV-AV,3.5,15.842145522344723
5652,Merge,HV-AV,3.5,4.847267030561049
5653,Merge,HV-AV,3.5,-3.19829343503595
5654,Merge,HV-AV,3.5,-7.792596539476101
5655,Merge,HV-AV,3.5,-8.625540779740938
5656,Merge,HV-AV,3.5,-6.530366594399304
5657,Merge,HV-AV,3.5,-3.2517072620061853
5658,Merge,HV-AV,3.5,-0.004180965848050278
5659,Merge,HV-AV,3.5,2.704828154438694
5660,Merge,HV-AV,3.5,4.659187291395321
5661,Merge,HV-AV,3.5,6.115134024884613
5662,Merge,HV-AV,3.5,6.976003629776255
5663,Merge,HV-AV,3.5,7.584766837864049
5664,Merge,HV-AV,3.5,7.98575832873728
5665,Merge,HV-AV,3.5,8.207033439422936
5666,Merge,HV-AV,3.5,8.314083052617622
5667,Merge,HV-AV,3.5,8.339577275832617
5668,Merge,HV-AV,3.5,8.31745164293629
5669,Merge,HV-AV,3.5,8.24701689540289
5670,Merge,HV-AV,3.5,8.148321817631457
5671,Merge,HV-AV,3.5,8.024876983013701
5672,Merge,HV-AV,3.5,7.884815465746258
5673,Merge,HV-AV,3.5,7.728808092982751
5674,Merge,HV-AV,3.5,7.563094743554194
5675,Merge,HV-AV,3.5,7.39581187523292
5676,Merge,HV-AV,3.5,7.224189024021934
5677,Merge,HV-AV,3.5,7.043212888831227
5678,Merge,HV-AV,3.5,6.8639564305604415
5679,Merge,HV-AV,3.5,6.688493054690663
5680,Merge,HV-AV,3.5,6.508051179869536
5681,Merge,HV-AV,3.5,6.3265527577513145
5682,Merge,HV-AV,3.5,6.148489404984701
5683,Merge,HV-AV,3.5,5.970805026036065
5700,Merge,AV-HV,3.9,6.495933010643071
5768,Merge,AV-HV,3.9,18.91918369472465
5769,Merge,AV-HV,3.9,16.4094720783473
5770,Merge,AV-HV,3.9,14.245312452038547
5771,Merge,AV-HV,3.9,12.37064167147372
5772,Merge,HV-AV,7.4,-1.27434917596036
5773,Merge,HV-AV,7.4,-0.6966003818699926
5774,Merge,HV-AV,7.4,0.04026534337161358
5775,Merge,HV-AV,7.4,0.7532078787291443
5776,Merge,HV-AV,7.4,1.5612905429436532
5777,Merge,HV-AV,7.4,2.287880593621434
5778,Merge,HV-AV,7.4,3.0274686312276318
5779,Merge,HV-AV,7.4,3.7117312801534155
5780,Merge,HV-AV,7.4,4.352165073576885
5781,Merge,HV-AV,7.4,5.059018453949931
5782,Merge,HV-AV,7.4,5.765785579675285
5783,Merge,HV-AV,7.4,6.501903645792913
5784,Merge,HV-AV,7.4,7.317109221615428
5785,Merge,HV-AV,7.4,8.210055334030674
5786,Merge,HV-AV,7.4,9.187589022081102
5787,Merge,HV-AV,7.4,10.33731448574132
5788,Merge,HV-AV,7.4,11.689978496411403
5789,Merge,HV-AV,7.4,13.323751329110802
5790,Merge,HV-AV,7.4,15.292220034640835
5791,Merge,HV-AV,7.4,17.76639407225832
5841,Merge,HV-AV,7.8,9.066296862444968
5842,Merge,HV-AV,7.8,8.661941951324598
5843,Merge,HV-AV,7.8,8.295763368574718
5844,Merge,HV-AV,7.8,7.966217945440323
5845,Merge,HV-AV,7.8,7.675238457584711
5846,Merge,HV-AV,7.8,7.414691080661944
5847,Merge,HV-AV,7.8,7.188122571230634
5848,Merge,HV-AV,7.8,6.997411459731108
5849,Merge,HV-AV,7.8,6.855087154735941
5850,Merge,HV-AV,7.8,6.741296145773465
5851,Merge,HV-AV,7.8,6.666364816564611
5852,Merge,HV-AV,7.8,6.634668856866467
5853,Merge,HV-AV,7.8,6.644745745808011
5854,Merge,HV-AV,7.8,6.700100564180543
5855,Merge,HV-AV,7.8,6.808030984344047
5856,Merge,HV-AV,7.8,6.972733662830455
5857,Merge,HV-AV,7.8,7.19081031802215
5858,Merge,HV-AV,7.8,7.466112628320427
5859,Merge,HV-AV,7.8,7.809787563711574
5860,Merge,HV-AV,7.8,8.226601822206462
5861,Merge,HV-AV,7.8,8.711997674002093
5862,Merge,HV-AV,7.8,9.280110183008977
5863,Merge,HV-AV,7.8,9.916696747561843
5864,Merge,HV-AV,7.8,10.625165638405246
5865,Merge,HV-AV,7.8,11.401108998242078
5866,Merge,HV-AV,7.8,12.223093884233933
5867,Merge,HV-AV,7.8,13.067782910658199
5868,Merge,HV-AV,7.8,13.907979757009787
5919,Merge,AV-HV,2.6,-4.1459370700135105
5920,Merge,AV-HV,2.6,-3.504600350592683
5921,Merge,AV-HV,2.6,-2.8924028405159996
5922,Merge,AV-HV,2.6,-2.2712969690793656
5923,Merge,AV-HV,2.6,-1.6608947264128835
5924,Merge,AV-HV,2.6,-1.0571950179653324
5925,Merge,AV-HV,2.6,-0.45644402085175084
5926,Merge,AV-HV,2.6,0.1400353965273773
5927,Merge,AV-HV,2.6,0.7410663950267713
5928,Merge,AV-HV,2.6,1.3635441320090518
5929,Merge,AV-HV,2.6,2.0044048260606235
5930,Merge,AV-HV,2.6,2.672913638010658
5931,Merge,AV-HV,2.6,3.3727839591115796
5932,Merge,AV-HV,2.6,4.0871075544292585
5933,Merge,AV-HV,2.6,4.81444410964412
5934,Merge,AV-HV,2.6,5.4668351061957745
5935,Merge,AV-HV,2.6,6.201536638958479
5936,Merge,AV-HV,2.6,6.915512960225005
5937,Merge,AV-HV,2.6,7.586474520125177
5938,Merge,AV-HV,2.6,8.17945445696392
5939,Merge,AV-HV,2.6,8.710174872674639
5940,Merge,AV-HV,2.6,9.212477482728577
5941,Merge,AV-HV,2.6,9.587818606356967
5942,Merge,AV-HV,2.6,10.032257816585851
5943,Merge,AV-HV,2.6,10.386957149526722
5944,Merge,AV-HV,2.6,10.694271469256071
5945,Merge,AV-HV,2.6,10.902593114708287
5946,Merge,AV-HV,2.6,11.170573053703418
5947,Merge,AV-HV,2.6,11.36339150101402
5948,Merge,AV-HV,2.6,11.56059374535961
5949,Merge,AV-HV,2.6,11.796034250361487
5950,Merge,AV-HV,2.6,12.097798616721136
5951,Merge,AV-HV,2.6,12.307408858300649
5952,Merge,AV-HV,2.6,12.297110929731492
5953,Merge,AV-HV,2.6,12.200149695056865
5954,Merge,AV-HV,2.6,11.971239701844137
5955,Merge,AV-HV,2.6,11.63960277859209
5956,Merge,AV-HV,2.6,11.188086420856342
5957,Merge,AV-HV,2.6,10.594889913293695
5958,Merge,AV-HV,2.6,9.913860680898834
5959,Merge,AV-HV,2.6,9.18104637831291
5960,Merge,AV-HV,2.6,8.48091502476436
5961,Merge,AV-HV,2.6,7.796087920578432
5962,Merge,AV-HV,2.6,7.167403045195027
5963,Merge,AV-HV,2.6,6.569920326926708
5964,Merge,AV-HV,2.6,6.051568126890498
5965,Merge,AV-HV,2.6,5.556488263718244
5966,Merge,AV-HV,2.6,5.113512238887134
5967,Merge,AV-HV,2.6,4.726926727697717
5968,Merge,HV-AV,7.7,4.66100492857323
5969,Merge,HV-AV,7.7,5.084498596253169
5970,Merge,HV-AV,7.7,5.608112526368404
5971,Merge,HV-AV,7.7,6.197283573057959
5972,Merge,HV-AV,7.7,6.872238016876953
5973,Merge,HV-AV,7.7,7.643514757673182
5974,Merge,HV-AV,7.7,8.504218790148371
5975,Merge,HV-AV,7.7,9.486386834265728
5976,Merge,HV-AV,7.7,10.60579515799795
5977,Merge,HV-AV,7.7,11.907922890161519
5978,Merge,HV-AV,7.7,13.406189736769347
5979,Merge,HV-AV,7.7,15.165982717094113
5980,Merge,HV-AV,7.7,17.255173677864814
5981,Merge,HV-AV,7.7,19.808857233703705
6049,Merge,AV-HV,1.9,-8.340025227491246
6050,Merge,AV-HV,1.9,5.042297643369622
6051,Merge,AV-HV,1.9,13.99534897302518
6089,Merge,AV-HV,1.9,18.994313905643395
6090,Merge,AV-HV,1.9,16.305118264927078
6091,Merge,AV-HV,1.9,14.036447925388766
6092,Merge,AV-HV,1.9,12.183162383281694
6093,Merge,AV-HV,1.9,10.538793344401581
6094,Merge,AV-HV,1.9,9.215404911076874
6095,Merge,AV-HV,1.9,8.054197065545466
6096,Merge,AV-HV,1.9,7.129140030506058
6097,Merge,AV-HV,1.9,6.327848143739802
6098,Merge,AV-HV,1.9,5.66259779788237
6099,Merge,AV-HV,1.9,5.097140784027893
6100,Merge,AV-HV,1.9,4.627556529818153
6101,Merge,AV-HV,1.9,4.230600212936115
6102,Merge,AV-HV,1.9,3.9009655111525356
6103,Merge,AV-HV,1.9,3.625296225142428
6104,Merge,AV-HV,1.9,3.3883630305878594
6105,Merge,AV-HV,1.9,3.195832516437826
6106,Merge,AV-HV,1.9,3.036672344642147
6107,Merge,AV-HV,1.9,2.8972584356550737
6108,Merge,AV-HV,1.9,2.782080538142166
6109,Merge,AV-HV,2.0,13.340930618493918
6154,Merge,AV-HV,2.0,18.4633974297341
6155,Merge,AV-HV,2.0,16.70182648180976
6156,Merge,AV-HV,2.0,14.98603534304777
6157,Merge,AV-HV,2.0,13.223975919443614
6158,Merge,AV-HV,2.0,11.558213243889355
6159,Merge,AV-HV,2.0,10.02625566289127
6160,Merge,AV-HV,2.0,8.668790787344113
6161,Merge,AV-HV,2.0,7.50237404875087
6162,Merge,AV-HV,2.0,6.5085487109172195
6163,Merge,AV-HV,2.0,5.666439773004583
6164,Merge,AV-HV,2.0,4.983950333712384
6165,Merge,AV-HV,2.0,4.440902067790606
6166,Merge,AV-HV,2.0,3.983283437893928
6167,Merge,AV-HV,2.0,3.6164290577573164
6168,Merge,AV-HV,2.0,3.3209392085627125
6198,Merge,AV-HV,2.9,-10.907510383333701
6199,Merge,AV-HV,2.9,-0.6486796641510466
6200,Merge,AV-HV,2.9,8.002201786073613
6201,Merge,AV-HV,2.9,15.36125206455253
6243,Merge,AV-HV,2.9,17.576192514418857
6244,Merge,AV-HV,2.9,15.347202361072602
6245,Merge,AV-HV,2.9,13.661386946149944
6246,Merge,AV-HV,2.9,12.292343672177886
6247,Merge,AV-HV,2.9,11.31147412565908
6248,Merge,AV-HV,2.9,10.532000075791846
6249,Merge,AV-HV,2.9,10.051744212378315
6250,Merge,AV-HV,2.9,9.562500410457222
6251,Merge,AV-HV,2.9,9.25377575657662
6252,Merge,AV-HV,2.9,9.178000961251627
6253,Merge,AV-HV,2.9,9.084896902539203
6254,Merge,AV-HV,2.9,9.230198428383783
6255,Merge,AV-HV,2.9,9.549287187568135
6256,Merge,AV-HV,2.9,10.033027986315423
6257,Merge,AV-HV,2.9,10.731236770516784
6258,Merge,AV-HV,2.9,11.541717303500834
6259,Merge,AV-HV,2.9,12.689918620126866
6260,Merge,AV-HV,2.9,14.120818245377627
6261,Merge,AV-HV,2.9,15.890059053200371
6262,Merge,AV-HV,2.9,18.0995375697645
6267,Merge,AV-HV,1.9,-3.8213050752911544
6268,Merge,AV-HV,1.9,-3.4865974015152004
6269,Merge,AV-HV,1.9,-3.1478971191446288
6270,Merge,AV-HV,1.9,-2.781422248868896
6271,Merge,AV-HV,1.9,-2.379107035227886
6272,Merge,AV-HV,1.9,-1.9443261948214392
6273,Merge,AV-HV,1.9,-1.48060161336688
6274,Merge,AV-HV,1.9,-0.9464055509180902
6275,Merge,AV-HV,1.9,-0.36071227674119566
6276,Merge,AV-HV,1.9,0.303115415762262
6277,Merge,AV-HV,1.9,1.008569971323312
6278,Merge,AV-HV,1.9,1.7742451042750584
6279,Merge,AV-HV,1.9,2.5961742781827253
6280,Merge,AV-HV,1.9,3.457931778174225
6281,Merge,AV-HV,1.9,4.356514340465504
6282,Merge,AV-HV,1.9,5.242302874025349
6283,Merge,AV-HV,1.9,6.070837609364172
6284,Merge,AV-HV,1.9,6.841122003595222
6285,Merge,AV-HV,1.9,7.500697534230422
6286,Merge,AV-HV,1.9,7.978586073489005
6287,Merge,AV-HV,1.9,8.353395133759507
6288,Merge,AV-HV,1.9,8.574093399301354
6289,Merge,AV-HV,1.9,8.67677335880622
6290,Merge,AV-HV,1.9,8.683035542070808
6291,Merge,AV-HV,1.9,8.591450498434185
6292,Merge,AV-HV,1.9,8.473759115881908
6293,Merge,AV-HV,1.9,8.267370320759117
6294,Merge,AV-HV,1.9,8.114877540981965
6295,Merge,AV-HV,1.9,7.9649760006079795
6296,Merge,AV-HV,1.9,7.673898904751747
6297,Merge,AV-HV,1.9,7.363902983836183
6298,Merge,AV-HV,1.9,7.03500475530027
6299,Merge,AV-HV,1.9,6.705619566243328
6300,Merge,AV-HV,1.9,6.321389038218384
6301,Merge,AV-HV,1.9,5.888539210853921
6302,Merge,AV-HV,1.9,5.453852084617287
6303,Merge,AV-HV,1.9,5.023670780256933
6304,Merge,AV-HV,1.9,4.595169556568644
6305,Merge,AV-HV,1.9,4.211352071878148
6306,Merge,AV-HV,1.9,3.8680946749142766
6307,Merge,AV-HV,1.9,3.5563781738483318
6308,Merge,AV-HV,1.9,3.2940786083552496
6309,Merge,AV-HV,1.9,3.0720658885811116
6310,Merge,AV-HV,1.9,2.869870385579334
6311,Merge,AV-HV,2.2,-10.448365129308046
6312,Merge,AV-HV,2.2,-8.683163347869362
6313,Merge,AV-HV,2.2,-6.926911260803394
6314,Merge,AV-HV,2.2,-5.1646466804426225
6315,Merge,AV-HV,2.2,-3.419653535046468
6316,Merge,AV-HV,2.2,-1.7151235856319609
6317,Merge,AV-HV,2.2,-0.07246292459751835
6318,Merge,AV-HV,2.2,1.442850829512956
6319,Merge,AV-HV,2.2,2.8226520372324178
6320,Merge,AV-HV,2.2,3.959063469263711
6321,Merge,AV-HV,2.2,4.893841385273101
6322,Merge,AV-HV,2.2,5.621356060079119
6323,Merge,AV-HV,2.2,6.163152800679983
6324,Merge,AV-HV,2.2,6.53421044365289
6325,Merge,AV-HV,2.2,6.853802124889388
6326,Merge,AV-HV,2.2,7.146235256009886
6327,Merge,AV-HV,2.2,7.468139778555324
6328,Merge,AV-HV,2.2,7.8555976864122865
6329,Merge,AV-HV,2.2,8.329595664440513
6330,Merge,AV-HV,2.2,9.282136060728378
6331,Merge,AV-HV,2.2,10.434334612468794
6332,Merge,AV-HV,2.2,11.959282811424899
6333,Merge,AV-HV,2.2,14.210279251890174
6334,Merge,AV-HV,2.2,16.98308312454149
6346,Merge,AV-HV,2.2,17.19040869583669
6347,Merge,AV-HV,2.2,13.881111830941276
6348,Merge,AV-HV,2.2,11.51925432120855
6349,Merge,AV-HV,2.2,9.771294152642914
6350,Merge,AV-HV,2.2,8.513079374931547
6351,Merge,AV-HV,2.2,7.60739653537664
6352,Merge,AV-HV,2.2,6.992591435782023
6353,Merge,AV-HV,2.2,6.610400517935954
6354,Merge,AV-HV,2.2,6.386985681553062
6355,Merge,AV-HV,2.2,6.292777794764053
6356,Merge,AV-HV,2.2,6.343166465207648
6357,Merge,AV-HV,2.2,6.470154363637615
6358,Merge,AV-HV,2.2,6.657059156956449
6359,Merge,AV-HV,2.2,6.983676772335123
6360,Merge,AV-HV,2.2,7.209459788926969
6361,Merge,AV-HV,2.2,7.469304328682892
6362,Merge,AV-HV,2.2,7.622682166636743
6363,Merge,AV-HV,2.2,7.646114734204686
6364,Merge,AV-HV,2.2,7.573234408816991
6365,Merge,AV-HV,2.2,7.310155301656556
6366,Merge,AV-HV,2.2,6.951054854650331
6367,Merge,AV-HV,2.2,6.498514245794711
6368,Merge,AV-HV,2.2,5.934368280206875
6369,Merge,AV-HV,2.2,5.399994512537663
6370,Merge,AV-HV,2.2,4.917939114639838
6371,Merge,AV-HV,2.2,4.482485465069987
6372,Merge,AV-HV,2.2,4.107263338228144
6373,Merge,AV-HV,2.2,3.786591072620373
6374,Merge,HV-AV,7.5,-3.6799358243406726
6375,Merge,HV-AV,7.5,-1.5932747528192284
6376,Merge,HV-AV,7.5,0.08261023572136494
6377,Merge,HV-AV,7.5,1.4891851549659485
6378,Merge,HV-AV,7.5,2.6677923165946487
6379,Merge,HV-AV,7.5,3.6713115676630625
6380,Merge,HV-AV,7.5,4.5519006524220025
6381,Merge,HV-AV,7.5,5.379400572783729
6382,Merge,HV-AV,7.5,6.16424571427254
6383,Merge,HV-AV,7.5,6.9454947463880625
6384,Merge,HV-AV,7.5,7.742868682660859
6385,Merge,HV-AV,7.5,8.591728411583187
6386,Merge,HV-AV,7.5,9.527909709792585
6387,Merge,HV-AV,7.5,10.59906162646879
6388,Merge,HV-AV,7.5,11.87630920081419
6389,Merge,HV-AV,7.5,13.337247203257407
6390,Merge,HV-AV,7.5,15.140989130359014
6391,Merge,HV-AV,7.5,17.421921748676475
6439,Merge,AV-HV,2.9,19.29133263024022
6440,Merge,AV-HV,2.9,17.149227214540055
6441,Merge,AV-HV,2.9,15.173188038739374
6442,Merge,AV-HV,2.9,13.403234835374754
6443,Merge,AV-HV,2.9,11.808749115821097
6444,Merge,AV-HV,2.9,10.438134859484848
6445,Merge,AV-HV,2.9,9.305136410968624
6446,Merge,AV-HV,2.9,8.350120587227115
6447,Merge,AV-HV,2.9,7.5629871766108145
6448,Merge,AV-HV,4.9,-2.90299195713275
6449,Merge,AV-HV,4.9,-2.563179568109165
6450,Merge,AV-HV,4.9,-2.260472118722687
6451,Merge,AV-HV,4.9,-1.9738551211978477
6452,Merge,AV-HV,4.9,-1.6947902751004138
6453,Merge,AV-HV,4.9,-1.418103262034661
6454,Merge,AV-HV,4.9,-1.1671074290580101
6455,Merge,AV-HV,4.9,-0.8809186013926755
6456,Merge,AV-HV,4.9,-0.5828210919571584
6457,Merge,AV-HV,4.9,-0.2985142960813869
6458,Merge,AV-HV,4.9,0.009312234496642091
6459,Merge,AV-HV,4.9,0.3337885605909827
6460,Merge,AV-HV,4.9,0.6451040376012447
6461,Merge,AV-HV,4.9,0.9394150733684805
6462,Merge,AV-HV,4.9,1.2186147207427451
6463,Merge,AV-HV,4.9,1.502894653279454
6464,Merge,AV-HV,4.9,1.77229194664962
6465,Merge,AV-HV,4.9,2.026546026061726
6466,Merge,AV-HV,4.9,2.2489112191693206
6467,Merge,AV-HV,4.9,2.4583903356895167
6468,Merge,AV-HV,4.9,2.6689549501722087
6469,Merge,AV-HV,4.9,2.878119334673139
6470,Merge,AV-HV,4.9,3.079090499192661
6471,Merge,AV-HV,4.9,3.283557466330086
6472,Merge,AV-HV,4.9,3.479966689476543
6473,Merge,AV-HV,4.9,3.7056673394448185
6474,Merge,AV-HV,4.9,3.953238484704857
6475,Merge,AV-HV,4.9,4.204070699614844
6476,Merge,AV-HV,4.9,4.495218489491317
6477,Merge,AV-HV,4.9,4.80777705634538
6478,Merge,AV-HV,4.9,5.143310242461846
6479,Merge,AV-HV,4.9,5.535307626948981
6480,Merge,AV-HV,4.9,5.977817141255727
6481,Merge,AV-HV,4.9,6.4716449795067525
6482,Merge,AV-HV,4.9,7.009378790826702
6483,Merge,AV-HV,4.9,7.59517351573776
6484,Merge,AV-HV,4.9,8.250532698873737
6485,Merge,AV-HV,4.9,8.970370302902928
6486,Merge,AV-HV,4.9,9.769242994983419
6487,Merge,AV-HV,4.9,10.63193720436498
6488,Merge,AV-HV,4.9,11.58004489546833
6489,Merge,AV-HV,4.9,12.58688061636749
6490,Merge,AV-HV,4.9,13.649180340736518
6491,Merge,AV-HV,4.9,14.785546807883073
6492,Merge,AV-HV,4.9,15.955593728784615
6493,Merge,AV-HV,4.9,17.111009242567235
6494,Merge,AV-HV,4.9,18.185094387035633
6495,Merge,HV-AV,8.2,4.379557479646447
6496,Merge,HV-AV,8.2,6.580036421111217
6497,Merge,HV-AV,8.2,8.559711383213099
6498,Merge,HV-AV,8.2,10.351841782273768
6499,Merge,HV-AV,8.2,12.030387276484454
6500,Merge,HV-AV,8.2,13.628542504807598
6501,Merge,HV-AV,8.2,15.209328213587664
6502,Merge,HV-AV,8.2,16.799522594261923
6503,Merge,HV-AV,8.2,18.4122525980205
6530,Merge,AV-HV,1.7,-15.00889657133984
6531,Merge,AV-HV,1.7,-13.190863788541147
6532,Merge,AV-HV,1.7,-11.532012031130098
6533,Merge,AV-HV,1.7,-9.9247205021584
6534,Merge,AV-HV,1.7,-8.338500934067236
6535,Merge,AV-HV,1.7,-6.7588305672663225
6536,Merge,AV-HV,1.7,-5.14896009830945
6537,Merge,AV-HV,1.7,-3.5070205406550006
6538,Merge,AV-HV,1.7,-1.8473268768526054
6539,Merge,AV-HV,1.7,-0.23559069855147108
6540,Merge,AV-HV,1.7,1.2980493977923668
6541,Merge,AV-HV,1.7,2.670961240432721
6542,Merge,AV-HV,1.7,3.7746059943737844
6543,Merge,AV-HV,1.7,4.613961366631967
6544,Merge,AV-HV,1.7,5.188254360493465
6545,Merge,AV-HV,1.7,5.541612639716755
6546,Merge,AV-HV,1.7,5.877207412378233
6547,Merge,AV-HV,1.7,6.036916761011325
6548,Merge,AV-HV,1.7,6.353367442571068
6549,Merge,AV-HV,1.7,6.983116008237781
6550,Merge,AV-HV,1.7,7.875718821170999
6551,Merge,AV-HV,1.7,9.202590688254329
6552,Merge,AV-HV,1.7,11.167283729428362
6553,Merge,AV-HV,1.7,13.836850377332265
6554,Merge,AV-HV,1.7,17.328486824806212
6568,Merge,AV-HV,1.7,17.32814501198705
6569,Merge,AV-HV,1.7,14.951802734993265
6570,Merge,AV-HV,1.7,13.173485283496614
6571,Merge,AV-HV,1.7,11.853494229116418
6572,Merge,AV-HV,1.7,10.848355924966055
6573,Merge,AV-HV,1.7,10.141634758756211
6574,Merge,AV-HV,1.7,9.633988655868716
6575,Merge,AV-HV,1.7,9.190228599423081
6576,Merge,AV-HV,1.7,8.834032937913426
6577,Merge,AV-HV,1.7,8.57817896833825
6578,Merge,AV-HV,1.7,8.350799359285782
6579,Merge,AV-HV,1.7,8.076200786823133
6580,Merge,AV-HV,1.7,7.733814984447278
6581,Merge,AV-HV,1.7,7.3290713361618165
6582,Merge,AV-HV,1.7,6.901866902217198
6583,Merge,AV-HV,1.7,6.4117098196121916
6584,Merge,AV-HV,1.7,5.919217782584776
6585,Merge,AV-HV,1.7,5.403997057561144
6586,Merge,AV-HV,1.7,4.890520544710306
6587,Merge,AV-HV,1.7,4.448972384724164
6588,Merge,AV-HV,1.7,4.023106135462103
6589,Merge,AV-HV,1.7,3.6761989160669293
6590,Merge,AV-HV,1.7,3.3733582534411557
6591,Merge,AV-HV,1.7,3.127232989703205
6592,Merge,AV-HV,1.7,2.925691558717555
6593,Merge,AV-HV,1.7,2.7544961874742264
6594,Merge,AV-HV,1.7,2.605733886671052
6595,Merge,AV-HV,1.7,2.4835560810566513
6596,Merge,AV-HV,1.7,2.3879747493337082
6597,Merge,HV-AV,7.5,-7.4718555559282525
6598,Merge,HV-AV,7.5,-9.69982123249128
6599,Merge,HV-AV,7.5,-12.270219091043655
6600,Merge,HV-AV,7.5,-14.745509445720236
6601,Merge,HV-AV,7.5,-16.640475546061914
6602,Merge,HV-AV,7.5,-17.39121876306109
6603,Merge,HV-AV,7.5,-16.630587074085774
6604,Merge,HV-AV,7.5,-14.548885369426618
6605,Merge,HV-AV,7.5,-11.576757609013093
6606,Merge,HV-AV,7.5,-8.21847266052743
6607,Merge,HV-AV,7.5,-4.817249922786257
6608,Merge,HV-AV,7.5,-1.5813946998522983
6609,Merge,HV-AV,7.5,1.566065834732365
6610,Merge,HV-AV,7.5,4.636191512108356
6611,Merge,HV-AV,7.5,7.749542452775955
6612,Merge,HV-AV,7.5,11.026557531025203
6613,Merge,HV-AV,7.5,14.662936673757926
6614,Merge,HV-AV,7.5,18.871685966476484
6645,Merge,HV-AV,4.1,5.0943759919614
6646,Merge,HV-AV,4.1,5.3108267452162705
6647,Merge,HV-AV,4.1,5.549920260509316
6648,Merge,HV-AV,4.1,5.8206125530970345
6649,Merge,HV-AV,4.1,6.111271195407498
6650,Merge,HV-AV,4.1,6.418071190332576
6651,Merge,HV-AV,4.1,6.7555749124477895
6652,Merge,HV-AV,4.1,7.111252497937048
6653,Merge,HV-AV,4.1,7.479699075483904
6654,Merge,HV-AV,4.1,7.863091592174944
6655,Merge,HV-AV,4.1,8.23988391897116
6656,Merge,HV-AV,4.1,8.621648658089047
6657,Merge,HV-AV,4.1,8.984803425769549
6658,Merge,HV-AV,4.1,9.321104361234344
6659,Merge,HV-AV,4.1,9.599460902599386
6660,Merge,HV-AV,4.1,9.773696205782985
6661,Merge,HV-AV,4.1,9.819481346706299
6662,Merge,HV-AV,4.1,9.643536337760251
6663,Merge,HV-AV,4.1,9.143404914089572
6664,Merge,HV-AV,4.1,8.170138000287807
6665,Merge,HV-AV,4.1,6.553974202536132
6666,Merge,HV-AV,4.1,4.128438616261477
6667,Merge,HV-AV,4.1,1.3402169925912588
6668,Merge,HV-AV,4.1,-0.4788089027830509
6669,Merge,HV-AV,4.1,2.0653636038313863
6670,Merge,HV-AV,4.1,14.403038738201943
6691,Merge,HV-AV,4.1,19.44728162886724
6692,Merge,HV-AV,4.1,15.814385494757225
6693,Merge,HV-AV,4.1,13.190658924611341
6694,Merge,HV-AV,4.1,11.21508180358485
6695,Merge,HV-AV,4.1,9.74500559606497
6696,Merge,HV-AV,4.1,8.558247123350732
6697,Merge,HV-AV,4.1,7.6194919031139445
6698,Merge,HV-AV,4.1,6.906007839086932
6699,Merge,HV-AV,4.1,6.32138257419348
6700,Merge,HV-AV,4.1,5.862605260913979
6701,Merge,HV-AV,4.1,5.541901051663533
6702,Merge,HV-AV,4.1,5.315812191239199
6703,Merge,HV-AV,4.1,5.165779322826981
6704,Merge,HV-AV,4.1,5.120093539527437
6705,Merge,HV-AV,4.1,5.193730164593894
6706,Merge,HV-AV,4.1,5.401678977469598
6707,Merge,HV-AV,4.1,5.785146210934777
6708,Merge,HV-AV,4.1,6.3495143873749464
6709,Merge,HV-AV,4.1,7.192400796636622
6710,Merge,HV-AV,4.1,8.359252749441225
6711,Merge,HV-AV,4.1,10.030610253634372
6712,Merge,HV-AV,4.1,12.382751022364385
6713,Merge,HV-AV,4.1,15.701295854720097
6736,Merge,HV-AV,4.1,19.752614724756814
6737,Merge,AV-HV,2.7,-11.8922090131862
6738,Merge,AV-HV,2.7,-13.789055733711631
6739,Merge,AV-HV,2.7,-16.140211129962402
6740,Merge,AV-HV,2.7,-19.158396437237155
6764,Merge,AV-HV,2.7,-19.606327464938126
6765,Merge,AV-HV,2.7,-14.461248906391575
